Packet_send_time(sec)	Packet_delay(sec)
42.908032		0.004896
42.913472		0.004896
42.919232		0.004896
42.926272		0.004896
42.936832		0.004896
42.943232		0.004896
42.949632		0.004896
42.956992		0.004896
42.964352		0.004896
42.970752		0.004896
42.975872		0.004896
42.980992		0.004896
42.986752		0.004896
42.994112		0.004896
43.001472		0.004896
43.006912		0.004896
43.014272		0.004896
43.020672		0.004896
43.027392		0.004896
43.034112		0.004896
43.040512		0.004896
43.046592		0.004896
43.053952		0.004896
43.061632		0.004896
43.068992		0.004896
43.074112		0.004896
43.081472		0.004896
43.088832		0.004896
43.094912		0.004896
43.100992		0.004896
43.107072		0.004896
43.114112		0.004896
43.121152		0.004896
43.128192		0.004896
43.135552		0.004896
43.142912		0.004896
43.148992		0.004896
43.155072		0.004896
43.161152		0.004896
43.167232		0.004896
43.174592		0.004896
43.182592		0.004896
43.188992		0.004896
43.195392		0.004896
43.201472		0.004896
43.208832		0.004896
43.215232		0.004896
43.221632		0.004896
43.227712		0.004896
43.233792		0.004896
43.240192		0.004896
43.247232		0.004896
43.253312		0.004896
43.259712		0.004896
43.265152		0.004896
43.272512		0.004896
43.279872		0.004896
43.284992		0.004896
43.290752		0.004896
43.296512		0.004896
43.305472		0.004896
43.312192		0.004896
43.317952		0.004896
43.323072		0.004896
43.330432		0.004896
43.337152		0.004896
43.344512		0.004896
43.351232		0.004896
43.358592		0.004896
43.363712		0.004896
43.369152		0.004896
43.374592		0.004896
43.380032		0.004896
43.385472		0.004896
43.390912		0.004896
43.396032		0.004896
43.403392		0.004896
43.409472		0.004896
43.415232		0.004896
43.421632		0.004896
43.429312		0.004896
43.434752		0.004896
43.441792		0.004896
43.447552		0.004896
43.452992		0.004896
43.458752		0.004896
43.463872		0.004896
43.470592		0.004896
43.477632		0.004896
43.484352		0.004896
43.491392		0.004896
43.497472		0.004896
43.504832		0.004896
43.510272		0.004896
43.517312		0.004896
43.524032		0.004896
43.531072		0.004896
43.536512		0.004896
43.541952		0.004896
43.551232		0.004896
43.557312		0.004896
43.563712		0.004896
43.569152		0.004896
43.575232		0.004896
43.582272		0.004896
43.589632		0.004896
43.595392		0.004896
43.600832		0.004896
43.608192		0.004896
43.613632		0.004896
43.620352		0.004896
43.625472		0.004896
43.630592		0.004896
43.637632		0.004896
43.644992		0.004896
43.650432		0.004896
43.656832		0.004896
43.664192		0.004896
43.674112		0.004896
43.679872		0.004896
43.685312		0.004896
43.691712		0.004896
43.696832		0.004896
43.702272		0.004896
43.708032		0.004896
43.714752		0.004896
43.719872		0.004896
43.725632		0.004896
43.732672		0.004896
43.737792		0.004896
43.743552		0.004896
43.749312		0.004896
43.754432		0.004896
43.761152		0.004896
43.767552		0.004896
43.774272		0.004896
43.779392		0.004896
43.785472		0.004896
43.796992		0.004896
43.803712		0.004896
43.810432		0.004896
43.815872		0.004896
43.820992		0.004896
43.826432		0.004896
43.836672		0.004896
43.843392		0.004896
43.850112		0.004896
43.862272		0.004896
43.869312		0.004896
43.874752		0.004896
43.881472		0.004896
43.886592		0.004896
43.892032		0.004896
43.898112		0.004896
43.905152		0.004896
43.911872		0.004896
43.919872		0.004896
43.926912		0.004896
43.932352		0.004896
43.937792		0.004896
43.943552		0.004896
43.949632		0.004896
43.956992		0.004896
43.962112		0.004896
43.969472		0.004896
43.974592		0.004896
43.979712		0.004896
43.986432		0.004896
43.993472		0.004896
43.999872		0.004896
44.006592		0.004896
44.013952		0.004896
44.019712		0.004896
44.026432		0.004896
44.032192		0.004896
44.042752		0.004896
44.048192		0.004896
44.053952		0.004896
44.060672		0.004896
44.066752		0.004896
44.072832		0.004896
44.079232		0.004896
44.084352		0.004896
44.091392		0.004896
44.097152		0.004896
44.102592		0.004896
44.109312		0.004896
44.116352		0.004896
44.122112		0.004896
44.128512		0.004896
44.134592		0.004896
44.140032		0.004896
44.145792		0.004896
44.153152		0.004896
44.158272		0.004896
44.165632		0.004896
44.171072		0.004896
44.178432		0.004896
44.184832		0.004896
44.191552		0.004896
44.197312		0.004896
44.203712		0.004896
44.210432		0.004896
44.216192		0.004896
44.221312		0.004896
44.228672		0.004896
44.234752		0.004896
44.241152		0.004896
44.247232		0.004896
44.252992		0.004896
44.260032		0.004896
44.266752		0.004896
44.272832		0.004896
44.278912		0.004896
44.288512		0.004896
44.295232		0.004896
44.301632		0.004896
44.308672		0.004896
44.316032		0.004896
44.322112		0.004896
44.328832		0.004896
44.335872		0.004896
44.341632		0.004896
44.346752		0.004896
44.352512		0.004896
44.357632		0.004896
44.364032		0.004896
44.370112		0.004896
44.376192		0.004896
44.382592		0.004896
44.388992		0.004896
44.395392		0.004896
44.400512		0.004896
44.411392		0.004896
44.417792		0.004896
44.423552		0.004896
44.429632		0.004896
44.435392		0.004896
44.441472		0.004896
44.447872		0.004896
44.454592		0.004896
44.460032		0.004896
44.465152		0.004896
44.471552		0.004896
44.478592		0.004896
44.484032		0.004896
44.489472		0.004896
44.495552		0.004896
44.501952		0.004896
44.507392		0.004896
44.513792		0.004896
44.519552		0.004896
44.525632		0.004896
44.534272		0.004896
44.541312		0.004896
44.548032		0.004896
44.554112		0.004896
44.561472		0.004896
44.567232		0.004896
44.572672		0.004896
44.579392		0.004896
44.586752		0.004896
44.592192		0.004896
44.599552		0.004896
44.606912		0.004896
44.612672		0.004896
44.619072		0.004896
44.625792		0.004896
44.633152		0.004896
44.639872		0.004896
44.645312		0.004896
44.650432		0.004896
44.659072		0.004896
44.665472		0.004896
44.671232		0.004896
44.678592		0.004896
44.684352		0.004896
44.689792		0.004896
44.696512		0.004896
44.702272		0.004896
44.709632		0.004896
44.716992		0.004896
44.723072		0.004896
44.729472		0.004896
44.736512		0.004896
44.742592		0.004896
44.749312		0.004896
44.754752		0.004896
44.761792		0.004896
44.767872		0.004896
44.780032		0.004896
44.786432		0.004896
44.792512		0.004896
44.799872		0.004896
44.804992		0.004896
44.812032		0.004896
44.819072		0.004896
44.825152		0.004896
44.831552		0.004896
44.838272		0.004896
44.844352		0.004896
44.850112		0.004896
44.856512		0.004896
44.861632		0.004896
44.868032		0.004896
44.873152		0.004896
44.878912		0.004896
44.884352		0.004896
44.891072		0.004896
44.896192		0.004896
44.902912		0.004896
44.909312		0.004896
44.914752		0.004896
44.922112		0.004896
44.928192		0.004896
44.933312		0.004896
44.940352		0.004896
44.946112		0.004896
44.951872		0.004896
44.959232		0.004896
44.965632		0.004896
44.972672		0.004896
44.980032		0.004896
44.987392		0.004896
44.992512		0.004896
44.999232		0.004896
45.004672		0.004896
45.010112		0.004896
45.017152		0.004896
45.025792		0.004896
45.032192		0.004896
45.038912		0.004896
45.046272		0.004896
45.051712		0.004896
45.059072		0.004896
45.064512		0.004896
45.070272		0.004896
45.077312		0.004896
45.083712		0.004896
45.089152		0.004896
45.094272		0.004896
45.100992		0.004896
45.106112		0.004896
45.112192		0.004896
45.117312		0.004896
45.123712		0.004896
45.130432		0.004896
45.137792		0.004896
45.142912		0.004896
45.150592		0.004896
45.156992		0.004896
45.163392		0.004896
45.168512		0.004896
45.173952		0.004896
45.181312		0.004896
45.187712		0.004896
45.192832		0.004896
45.197952		0.004896
45.203072		0.004896
45.208512		0.004896
45.213952		0.004896
45.220032		0.004896
45.226752		0.004896
45.233792		0.004896
45.241152		0.004896
45.246272		0.004896
45.252992		0.004896
45.259392		0.004896
45.264832		0.004896
45.273152		0.004896
45.279872		0.004896
45.287232		0.004896
45.292992		0.004896
45.298432		0.004896
45.303552		0.004896
45.310592		0.004896
45.316032		0.004896
45.321152		0.004896
45.326272		0.004896
45.331392		0.004896
45.336832		0.004896
45.343552		0.004896
45.348672		0.004896
45.356032		0.004896
45.363072		0.004896
45.368832		0.004896
45.373952		0.004896
45.379072		0.004896
45.385472		0.004896
45.394432		0.004896
45.401152		0.004896
45.406592		0.004896
45.413952		0.004896
45.419392		0.004896
45.425472		0.004896
45.430912		0.004896
45.437632		0.004896
45.444352		0.004896
45.450432		0.004896
45.457472		0.004896
45.464192		0.004896
45.469632		0.004896
45.475712		0.004896
45.482112		0.004896
45.489472		0.004896
45.496512		0.004896
45.501632		0.004896
45.507072		0.004896
45.517312		0.004896
45.522432		0.004896
45.528192		0.004896
45.533952		0.004896
45.539392		0.004896
45.544512		0.004896
45.551872		0.004896
45.556992		0.004896
45.564032		0.004896
45.569152		0.004896
45.574592		0.004896
45.580992		0.004896
45.587712		0.004896
45.593152		0.004896
45.598912		0.004896
45.604992		0.004896
45.611072		0.004896
45.616832		0.004896
45.622912		0.004896
45.628672		0.004896
45.640192		0.004896
45.646912		0.004896
45.654272		0.004896
45.661632		0.004896
45.668992		0.004896
45.676032		0.004896
45.681472		0.004896
45.686592		0.004896
45.693952		0.004896
45.700672		0.004896
45.707072		0.004896
45.712512		0.004896
45.717952		0.004896
45.724672		0.004896
45.732032		0.004896
45.737792		0.004896
45.742912		0.004896
45.748032		0.004896
45.753792		0.004896
45.763072		0.004896
45.769792		0.004896
45.776192		0.004896
45.783552		0.004896
45.789312		0.004896
45.794432		0.004896
45.800192		0.004896
45.807552		0.004896
45.813952		0.004896
45.821312		0.004896
45.827712		0.004896
45.833152		0.004896
45.839872		0.004896
45.846912		0.004896
45.852352		0.004896
45.859392		0.004896
45.864832		0.004896
45.870592		0.004896
45.877312		0.004896
45.885952		0.004896
45.891712		0.004896
45.896832		0.004896
45.901952		0.004896
45.909312		0.004896
45.915712		0.004896
45.922112		0.004896
45.928192		0.004896
45.935232		0.004896
45.940992		0.004896
45.948032		0.004896
45.955392		0.004896
45.961472		0.004896
45.967552		0.004896
45.974592		0.004896
45.981312		0.004896
45.987072		0.004896
45.994112		0.004896
46.000512		0.004896
46.008832		0.004896
46.014592		0.004896
46.020672		0.004896
46.027072		0.004896
46.033472		0.004896
46.039232		0.004896
46.046272		0.004896
46.052672		0.004896
46.059072		0.004896
46.064832		0.004896
46.072192		0.004896
46.078912		0.004896
46.084672		0.004896
46.091072		0.004896
46.097472		0.004896
46.102912		0.004896
46.108352		0.004896
46.114112		0.004896
46.119232		0.004896
46.124672		0.004896
46.131712		0.004896
46.139072		0.004896
46.144832		0.004896
46.150912		0.004896
46.156672		0.004896
46.162112		0.004896
46.168192		0.004896
46.174592		0.004896
46.179712		0.004896
46.187072		0.004896
46.193792		0.004896
46.200832		0.004896
46.207872		0.004896
46.214272		0.004896
46.220352		0.004896
46.227072		0.004896
46.233792		0.004896
46.240192		0.004896
46.246592		0.004896
46.254592		0.004896
46.259712		0.004896
46.267072		0.004896
46.273152		0.004896
46.279872		0.004896
46.286272		0.004896
46.291392		0.004896
46.296512		0.004896
46.301632		0.004896
46.307392		0.004896
46.312832		0.004896
46.319232		0.004896
46.325952		0.004896
46.331392		0.004896
46.338112		0.004896
46.344832		0.004896
46.351232		0.004896
46.357312		0.004896
46.362432		0.004896
46.369152		0.004896
46.377472		0.004896
46.384832		0.004896
46.390592		0.004896
46.396672		0.004896
46.402112		0.004896
46.408512		0.004896
46.415872		0.004896
46.422592		0.004896
46.429632		0.004896
46.435392		0.004896
46.441792		0.004896
46.448832		0.004896
46.455552		0.004896
46.462272		0.004896
46.469312		0.004896
46.475392		0.004896
46.482752		0.004896
46.490112		0.004896
46.500352		0.004896
46.505472		0.004896
46.511232		0.004896
46.518592		0.004896
46.525952		0.004896
46.533312		0.004896
46.540672		0.004896
46.545792		0.004896
46.551232		0.004896
46.557312		0.004896
46.562752		0.004896
46.569792		0.004896
46.575552		0.004896
46.582272		0.004896
46.589632		0.004896
46.596032		0.004896
46.601792		0.004896
46.607872		0.004896
46.613952		0.004896
46.623232		0.004896
46.629632		0.004896
46.634752		0.004896
46.639872		0.004896
46.645312		0.004896
46.651072		0.004896
46.657472		0.004896
46.662592		0.004896
46.668032		0.004896
46.675392		0.004896
46.682432		0.004896
46.688512		0.004896
46.693632		0.004896
46.700032		0.004896
46.705792		0.004896
46.710912		0.004896
46.718272		0.004896
46.725312		0.004896
46.730752		0.004896
46.737152		0.004896
46.746112		0.004896
46.751552		0.004896
46.756672		0.004896
46.761792		0.004896
46.768192		0.004896
46.773952		0.004896
46.780992		0.004896
46.787072		0.004896
46.792832		0.004896
46.799232		0.004896
46.804992		0.004896
46.811072		0.004896
46.816512		0.004896
46.822912		0.004896
46.830272		0.004896
46.846592		0.004896
46.853952		0.004896
46.860032		0.004896
46.868992		0.004896
46.874432		0.004896
46.881472		0.004896
46.886912		0.004896
46.893632		0.004896
46.899072		0.004896
46.904192		0.004896
46.911232		0.004896
46.916352		0.004896
46.923712		0.004896
46.929152		0.004896
46.935552		0.004896
46.942912		0.004896
46.949312		0.004896
46.956672		0.004896
46.963072		0.004896
46.968192		0.004896
46.974592		0.004896
46.980352		0.004896
46.985792		0.004896
46.992512		0.004896
46.999872		0.004896
47.007232		0.004896
47.013632		0.004896
47.020672		0.004896
47.027072		0.004896
47.033792		0.004896
47.038912		0.004896
47.044352		0.004896
47.051072		0.004896
47.058112		0.004896
47.063552		0.004896
47.069632		0.004896
47.075072		0.004896
47.082432		0.004896
47.087552		0.004896
47.093312		0.004896
47.099072		0.004896
47.104832		0.004896
47.114752		0.004896
47.120192		0.004896
47.126592		0.004896
47.132992		0.004896
47.138432		0.004896
47.145152		0.004896
47.150912		0.004896
47.156032		0.004896
47.162432		0.004896
47.169792		0.004896
47.175872		0.004896
47.181952		0.004896
47.188352		0.004896
47.195072		0.004896
47.201152		0.004896
47.206592		0.004896
47.213632		0.004896
47.220032		0.004896
47.225152		0.004896
47.237632		0.004896
47.243072		0.004896
47.248512		0.004896
47.253952		0.004896
47.260032		0.004896
47.265472		0.004896
47.271552		0.004896
47.278272		0.004896
47.284032		0.004896
47.291392		0.004896
47.298752		0.004896
47.305472		0.004896
47.311872		0.004896
47.317312		0.004896
47.322752		0.004896
47.327872		0.004896
47.333632		0.004896
47.340032		0.004896
47.347072		0.004896
47.354112		0.004896
47.362432		0.004896
47.368512		0.004896
47.373952		0.004896
47.380352		0.004896
47.386432		0.004896
47.393792		0.004896
47.399872		0.004896
47.407232		0.004896
47.412672		0.004896
47.419392		0.004896
47.425472		0.004896
47.431552		0.004896
47.438272		0.004896
47.445312		0.004896
47.451712		0.004896
47.458432		0.004896
47.463552		0.004896
47.470272		0.004896
47.477312		0.004896
47.484032		0.004896
47.489792		0.004896
47.496832		0.004896
47.502592		0.004896
47.509952		0.004896
47.516992		0.004896
47.523392		0.004896
47.530752		0.004896
47.537472		0.004896
47.544512		0.004896
47.549632		0.004896
47.556672		0.004896
47.562432		0.004896
47.568192		0.004896
47.573952		0.004896
47.579072		0.004896
47.585152		0.004896
47.592512		0.004896
47.599552		0.004896
47.607232		0.004896
47.612992		0.004896
47.620352		0.004896
47.625792		0.004896
47.631872		0.004896
47.638912		0.004896
47.645312		0.004896
47.652672		0.004896
47.659392		0.004896
47.664832		0.004896
47.672192		0.004896
47.677312		0.004896
47.683072		0.004896
47.690112		0.004896
